hotel_name,hotel_url,hotel_location,group_label,brand_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
One&Only Palmilla,https://www.americanexpress.com/en-us/travel/discover/property/Baja-California-Sur-MX/San-Jose-del-Cabo/Oneonly-Palmilla?intlink=US-travel-discover-property-results-propertyCard-Oneonly-Palmilla,"San Jose del Cabo, Baja California Sur MX",FINE HOTELS + RESORTS,One&Only,Program,23.0068212,-109.7142818,"Carr. Transpeninsular, Tourist Corridor, 23400 San José del Cabo, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJ8cn0LlRQr4YRdMAjeGTMdIw,establishment;lodging;point_of_interest,False,CACHED
Pan Pacific London,https://www.americanexpress.com/en-us/travel/discover/property/England/London/Pan-Pacific-London?intlink=US-travel-discover-property-results-propertyCard-Pan-Pacific-London,"London, England",FINE HOTELS + RESORTS,Pan Pacific Hotels Group,Program,51.516429,-0.0803845,"80 Houndsditch, London EC3A 7AB, UK",google_places,PLACE_DETAILS,ChIJe1Pi67IcdkgRqW2YR2e3hgI,establishment;lodging;point_of_interest,False,CACHED
"BELLUSTAR TOKYO, A Pan Pacific Hotel",https://www.americanexpress.com/en-us/travel/discover/property/Japan/Tokyo/Bellustar-Tokyo-A-Pan-Pacific-Hotel?intlink=US-travel-discover-property-results-propertyCard-Bellustar-Tokyo-A-Pan-Pacific-Hotel,"Tokyo, Japan",FINE HOTELS + RESORTS,Pan Pacific Hotels Group,Program,35.6959603,139.7004104,"TOKYU KABUKICHO TOWER, 45F, 1-chōme-29-1 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan",google_places,PLACE_DETAILS,ChIJRZ9jt02NGGARmNzaOt47Ppk,establishment;lodging;point_of_interest,False,CACHED
Paradisus Grand Cana All Suites,https://www.americanexpress.com/en-us/travel/discover/property/Dominican-Republic/Bavaro/Paradisus-Grand-Cana-All-Suites?intlink=US-travel-discover-property-results-propertyCard-Paradisus-Grand-Cana-All-Suites,"Bavaro, Dominican Republic",FINE HOTELS + RESORTS,Paradisus by Meliá,Program,18.675382,-68.42058399999999,"Av. Alemania, Punta Cana 23001, Dominican Republic",google_places,PLACE_DETAILS,ChIJpYSWo1vtqI4RzEbA4Iwplgk,establishment;lodging;point_of_interest;spa,False,CACHED
Paradisus by Melia Gran Canaria,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Las-Palmas-de-Gran-Canaria/Paradisus-By-Melia-Gran-Canaria?intlink=US-travel-discover-property-results-propertyCard-Paradisus-By-Melia-Gran-Canaria,"Las Palmas de Gran Canaria, Spain",FINE HOTELS + RESORTS,Paradisus by Meliá,Program,27.770587,-15.54271,"C. las Retamas, 3, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",google_places,PLACE_DETAILS,ChIJ1wAda2NiPwwRN7ntfIeDNfg,establishment;lodging;point_of_interest,False,CACHED
Paradisus by Melia Salinas Lanzarote,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Teguise/Paradisus-By-Melia-Salinas-Lanzarote?intlink=US-travel-discover-property-results-propertyCard-Paradisus-By-Melia-Salinas-Lanzarote,"Teguise, Spain",FINE HOTELS + RESORTS,Paradisus by Meliá,Program,29.001044,-13.484494,"Av. de las Islas Canarias, s/n, 35508 Costa Teguise, Las Palmas, Spain",google_places,PLACE_DETAILS,ChIJmyHeNpKdSAwRTNeQwNTJyw4,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Auckland,https://www.americanexpress.com/en-us/travel/discover/property/New-Zealand/Auckland/Park-Hyatt-Auckland?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Auckland,"Auckland, New Zealand",FINE HOTELS + RESORTS,Park Hyatt,Program,-36.8423943,174.7580423,"99 Halsey Street, Auckland Central, Auckland 1010, New Zealand",google_places,PLACE_DETAILS,ChIJldD8mvZHDW0R9dtbh8IYK4c,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Bangkok,https://www.americanexpress.com/en-us/travel/discover/property/Thailand/Bangkok/Park-Hyatt-Bangkok?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Bangkok,"Bangkok, Thailand",FINE HOTELS + RESORTS,Park Hyatt,Program,13.743764,100.54729,"Central Embassy, 88 Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",google_places,PLACE_DETAILS,ChIJA-PGodye4jAR9QFikyxQo0s,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt St. Kitts Christophe Harbour,https://www.americanexpress.com/en-us/travel/discover/property/Saint-Kitts-and-Nevis/Basseterre/Park-Hyatt-St-Kitts-Christophe-Harbour?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-St-Kitts-Christophe-Harbour,"Basseterre, Saint Kitts and Nevis",FINE HOTELS + RESORTS,Park Hyatt,Program,17.2287306,-62.6382334,"Banana Bay South East Peninsula, St. Kitts, St Kitts & Nevis",google_places,PLACE_DETAILS,ChIJuVtV7tcZEowR6G8k_G6n7xU,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Beaver Creek Resort and Spa,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Beaver-Creek/Park-Hyatt-Beaver-Creek-Resort-And-Spa?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Beaver-Creek-Resort-And-Spa,"Beaver Creek, Colorado US",FINE HOTELS + RESORTS,Park Hyatt,Program,39.6045996,-106.5156504,"136 E Thomas Pl, Beaver Creek, CO 81620, USA",google_places,PLACE_DETAILS,ChIJS0D7Xh54aocRAoBNivaByBQ,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Beijing,https://www.americanexpress.com/en-us/travel/discover/property/China/Beijing/Park-Hyatt-Beijing?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Beijing,"Beijing, China",FINE HOTELS + RESORTS,Park Hyatt,Program,39.907544,116.45916,"2 Jian Guo Men Wai Da Jie, Chao Yang Qu, Bei Jing Shi, China, 100020",google_places,PLACE_DETAILS,ChIJdwSZcxCt8TUR9gCtGpwFLW0,establishment;lodging;point_of_interest,False,CACHED
Palacio Duhau - Park Hyatt Buenos Aires,https://www.americanexpress.com/en-us/travel/discover/property/Argentina/Buenos-Aires/Palacio-Duhau---Park-Hyatt-Buenos-Aires?intlink=US-travel-discover-property-results-propertyCard-Palacio-Duhau---Park-Hyatt-Buenos-Aires,"Buenos Aires, Argentina",FINE HOTELS + RESORTS,Park Hyatt,Program,-34.5893841,-58.3862335,"Av. Alvear 1661, C1014AAD Cdad. Autónoma de Buenos Aires, Argentina",google_places,PLACE_DETAILS,ChIJ-Xo_LrvKvJURcj-osegOgis,establishment;lodging;point_of_interest,False,CACHED
"Park Hyatt Aviara Resort, Golf Club & Spa",https://www.americanexpress.com/en-us/travel/discover/property/California-US/Carlsbad/Park-Hyatt-Aviara-Resort-Golf-Club--Spa?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Aviara-Resort-Golf-Club--Spa,"Carlsbad, California US",FINE HOTELS + RESORTS,Park Hyatt,Program,33.0994829,-117.2857501,"7100 Aviara Resort Drive, Carlsbad, CA 92011, USA",google_places,PLACE_DETAILS,ChIJpdURqbQM3IARSukykvGZVCs,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Chicago,https://www.americanexpress.com/en-us/travel/discover/property/Illinois-US/Chicago/Park-Hyatt-Chicago?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Chicago,"Chicago, Illinois US",FINE HOTELS + RESORTS,Park Hyatt,Program,41.8969587,-87.6251621,"800 N Michigan Ave, Chicago, IL 60611, USA",google_places,PLACE_DETAILS,ChIJeQOqg1PTD4gRc2VKeAYbq1M,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Dubai,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/Park-Hyatt-Dubai?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Dubai,"Dubai, United Arab Emirates",FINE HOTELS + RESORTS,Park Hyatt,Program,25.2442986,55.3336945,Dubai Creek Club St - Port Saeed - Deira - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJAauOmZhdXz4RKs_nETzgBDc,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Saigon,https://www.americanexpress.com/en-us/travel/discover/property/Vietnam/Ho-Chi-Minh-City/Park-Hyatt-Saigon?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Saigon,"Ho Chi Minh City, Vietnam",FINE HOTELS + RESORTS,Park Hyatt,Program,10.7777514,106.7033802,"2 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",google_places,PLACE_DETAILS,ChIJN6yML0YvdTERu3qIwePETD0,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Istanbul - Macka Palas,https://www.americanexpress.com/en-us/travel/discover/property/Turkey/Istanbul/Park-Hyatt-Istanbul---Macka-Palas?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Istanbul---Macka-Palas,"Istanbul, Turkey",FINE HOTELS + RESORTS,Park Hyatt,Program,41.0474459,28.9938652,"Teşvikiye, Bronz Sk. No:4, 34367 Şişli/İstanbul, Türkiye",google_places,PLACE_DETAILS,ChIJqz92Ywu3yhQRVHY1fInOirA,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Kyoto,https://www.americanexpress.com/en-us/travel/discover/property/Japan/Kyoto/Park-Hyatt-Kyoto?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Kyoto,"Kyoto, Japan",FINE HOTELS + RESORTS,Park Hyatt,Program,34.9991121,135.7811268,"京都市東山区高台寺, 360 桝屋町 東山区 京都市 京都府 605-0826, Japan",google_places,PLACE_DETAILS,ChIJY1o_4kcJAWARy0VPcxQbz94,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt London River Thames,https://www.americanexpress.com/en-us/travel/discover/property/England/London/Park-Hyatt-London-River-Thames?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-London-River-Thames,"London, England",FINE HOTELS + RESORTS,Park Hyatt,Program,51.4843001,-0.1279498,"7 Nine Elms Ln, Nine Elms, London SW8 5PH, UK",google_places,PLACE_DETAILS,ChIJQa1_X5AFdkgRPZcSo-6FYXs,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Marrakech,https://www.americanexpress.com/en-us/travel/discover/property/Morocco/Marrakech/Park-Hyatt-Marrakech?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Marrakech,"Marrakech, Morocco",FINE HOTELS + RESORTS,Park Hyatt,Program,31.5925205,-7.936481799999998,"Al Maaden, Marrakech 40000, Morocco",google_places,PLACE_DETAILS,ChIJR7KLEQvxrw0RYaqj2ef_6Q8,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Melbourne,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Melbourne/Park-Hyatt-Melbourne?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Melbourne,"Melbourne, Australia",FINE HOTELS + RESORTS,Park Hyatt,Program,-37.8113526,144.9755666,"1 Parliament Square, off, Parliament Pl, Melbourne VIC 3002, Australia",google_places,PLACE_DETAILS,ChIJN92GPsRC1moRORPubhGOXn8,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Milano,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Milan/Park-Hyatt-Milano?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Milano,"Milan, Italy",FINE HOTELS + RESORTS,Park Hyatt,Program,45.4652874,9.188870099999999,"V. Tommaso Grossi, 1, 20121 Milano MI, Italy",google_places,PLACE_DETAILS,ChIJ9UXYzq3GhkcRdOypx8zxtS0,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt New York,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/Park-Hyatt-New-York?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-New-York,"New York, New York US",FINE HOTELS + RESORTS,Park Hyatt,Program,40.7653375,-73.97904059999999,"153 W 57th St, New York, NY 10019, USA",google_places,PLACE_DETAILS,ChIJpQr2a_dYwokRoYDzhaXxroc,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Niseko Hanazono,https://www.americanexpress.com/en-us/travel/discover/property/Japan/Niseko/Park-Hyatt-Niseko-Hanazono?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Niseko-Hanazono,"Niseko, Japan",FINE HOTELS + RESORTS,Park Hyatt,Program,42.8940091,140.698515,"328-47 Iwaobetsu, Kutchan, Abuta District, Hokkaido 044-0082, Japan",google_places,PLACE_DETAILS,ChIJv5iZI1-6Cl8R9XWIzeL28QE,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Paris-Vendome,https://www.americanexpress.com/en-us/travel/discover/property/France/Paris/Park-Hyatt-Paris-vendome?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Paris-vendome,"Paris, France",FINE HOTELS + RESORTS,Park Hyatt,Program,48.8688209,2.3305496,"5 Rue de la Paix, 75002 Paris, France",google_places,PLACE_DETAILS,ChIJ5-zMpTFu5kcRlbu1UHIhv74,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Seoul,https://www.americanexpress.com/en-us/travel/discover/property/South-Korea/Seoul/Park-Hyatt-Seoul?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Seoul,"Seoul, South Korea",FINE HOTELS + RESORTS,Park Hyatt,Program,37.5085791,127.0641676,"606 Teheran-ro, Gangnam District, Seoul, South Korea",google_places,PLACE_DETAILS,ChIJJ2ET5GykfDURA1WF7RcGtIo,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Shanghai,https://www.americanexpress.com/en-us/travel/discover/property/China/Shanghai/Park-Hyatt-Shanghai?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Shanghai,"Shanghai, China",FINE HOTELS + RESORTS,Park Hyatt,Program,31.234732,121.50764,"100 Shi Ji Da Dao, Lujiazui, Pu Dong Xin Qu, Shang Hai Shi, China, 200120",google_places,PLACE_DETAILS,ChIJVVUJoNtwsjUR3swwwSXhZHg,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Shenzhen,https://www.americanexpress.com/en-us/travel/discover/property/China/Shenzhen/Park-Hyatt-Shenzhen?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Shenzhen,"Shenzhen, China",FINE HOTELS + RESORTS,Park Hyatt,Program,22.5354823,114.0562927,"5023 Yi Tian Lu, 中心城 Fu Tian Qu, Shen Zhen Shi, China, 518033",google_places,PLACE_DETAILS,ChIJa-GVtrz1AzQRIgGZAgTKgd4,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Siem Reap,https://www.americanexpress.com/en-us/travel/discover/property/Cambodia/Siem-Reap/Park-Hyatt-Siem-Reap?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Siem-Reap,"Siem Reap, Cambodia",FINE HOTELS + RESORTS,Park Hyatt,Program,13.3584817,103.853959,"Sivutha Blvd, Krong Siem Reap 17252, Cambodia",google_places,PLACE_DETAILS,ChIJu1ZhU24XEDERUkWxTiu4opw,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Sydney,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Sydney/Park-Hyatt-Sydney?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Sydney,"Sydney, Australia",FINE HOTELS + RESORTS,Park Hyatt,Program,-33.8557543,151.2093354,"7 Hickson Rd, The Rocks NSW 2000, Australia",google_places,PLACE_DETAILS,ChIJIYDNhV2uEmsRu1Y4aDYD0Ys,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Tokyo,https://www.americanexpress.com/en-us/travel/discover/property/Japan/Tokyo/Park-Hyatt-Tokyo?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Tokyo,"Tokyo, Japan",FINE HOTELS + RESORTS,Park Hyatt,Program,35.6862131,139.6904828,"2, 3-chōme-7-1 Nishishinjuku, Shinjuku City, Tokyo 163-1055, Japan",google_places,PLACE_DETAILS,ChIJJ7La1yzzGGARln2OypSj2Cw,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Toronto,https://www.americanexpress.com/en-us/travel/discover/property/Ontario-CA/Toronto/Park-Hyatt-Toronto?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Toronto,"Toronto, Ontario CA",FINE HOTELS + RESORTS,Park Hyatt,Program,43.6692168,-79.39487729999999,"4 Avenue Rd, Toronto, ON M5R 2E8, Canada",google_places,PLACE_DETAILS,ChIJ195p17o0K4gRLaM6S9fMmB4,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Vienna,https://www.americanexpress.com/en-us/travel/discover/property/Austria/Vienna/Park-Hyatt-Vienna?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Vienna,"Vienna, Austria",FINE HOTELS + RESORTS,Park Hyatt,Program,48.2105243,16.3683592,"Am Hof 2, 1010 Wien, Austria",google_places,PLACE_DETAILS,ChIJ__-zxL0HbUcR4trDQRI8pus,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Washington D.C.,https://www.americanexpress.com/en-us/travel/discover/property/District-of-Columbia-US/Washington/Park-Hyatt-Washington-Dc?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Washington-Dc,"Washington, District of Columbia US",FINE HOTELS + RESORTS,Park Hyatt,Program,38.90608659999999,-77.0510944,"1201 24th St NW, Washington, DC 20037, USA",google_places,PLACE_DETAILS,ChIJddF-MrS3t4kR5o6GOE_SoTs,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Zanzibar,https://www.americanexpress.com/en-us/travel/discover/property/Tanzania/Zanzibar/Park-Hyatt-Zanzibar?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Zanzibar,"Zanzibar, Tanzania",FINE HOTELS + RESORTS,Park Hyatt,Program,-6.162499299999999,39.1862128,"Shangani St, Zanzibar 4255, Tanzania",google_places,PLACE_DETAILS,ChIJOVSESlvQXBgRCyKS6oCoryw,establishment;lodging;point_of_interest,False,CACHED
Park Hyatt Zurich,https://www.americanexpress.com/en-us/travel/discover/property/Switzerland/Zurich/Park-Hyatt-Zurich?intlink=US-travel-discover-property-results-propertyCard-Park-Hyatt-Zurich,"Zurich, Switzerland",FINE HOTELS + RESORTS,Park Hyatt,Program,47.36638600000001,8.5361218,"Beethovenstrasse 21, 8002 Zürich, Switzerland",google_places,PLACE_DETAILS,ChIJqadzZf8JkEcRa_oCbXqTFKA,establishment;lodging;point_of_interest,False,CACHED
Kasbah Tamadot,https://www.americanexpress.com/en-us/travel/discover/property/Morocco/Asni/Kasbah-Tamadot?intlink=US-travel-discover-property-results-propertyCard-Kasbah-Tamadot,"Asni, Morocco",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,31.2219009,-7.970929699999999,"P2005 Marrakech, BP 67, Asni 42152, Morocco",google_places,PLACE_DETAILS,ChIJMyPq9uEasA0RTmjtrsCPpL4,establishment;lodging;point_of_interest,False,CACHED
MOLLIE Aspen,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Aspen/Mollie-Aspen?intlink=US-travel-discover-property-results-propertyCard-Mollie-Aspen,"Aspen, Colorado US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,39.1909627,-106.8233958,"111 S Garmisch St, Aspen, CO 81611, USA",google_places,PLACE_DETAILS,ChIJmXUfsCU5QIcRfwzXQtTlmTA,bar;cafe;establishment;food;lodging;point_of_interest;restaurant;store,False,CACHED
FORTH Atlanta,https://www.americanexpress.com/en-us/travel/discover/property/Georgia-US/Atlanta/Forth-Atlanta?intlink=US-travel-discover-property-results-propertyCard-Forth-Atlanta,"Atlanta, Georgia US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,33.7686692,-84.36376539999999,"800 Rankin St NE, Atlanta, GA 30308, USA",google_places,PLACE_DETAILS,ChIJ0U0f0WsF9YgR2OkWheJIuvs,establishment;lodging;point_of_interest,False,CACHED
Pendry Baltimore,https://www.americanexpress.com/en-us/travel/discover/property/Maryland-US/Baltimore/Pendry-Baltimore?intlink=US-travel-discover-property-results-propertyCard-Pendry-Baltimore,"Baltimore, Maryland US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,39.2811497,-76.5920639,"1715 Thames St, Baltimore, MD 21231, USA",google_places,PLACE_DETAILS,ChIJXTD2CoEDyIkR8Nxs8o-wpOM,establishment;lodging;point_of_interest,False,CACHED
Son Bunyola,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Banyalbufar/Son-Bunyola?intlink=US-travel-discover-property-results-propertyCard-Son-Bunyola,"Banyalbufar, Spain",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,39.6945197,2.5411541,"Ctra. C, 710, 07191 Banyalbufar, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJcSxusPfzlxIRLVwcpesqGnY,establishment;lodging;point_of_interest,False,CACHED
Monument Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Barcelona/Monument-Hotel?intlink=US-travel-discover-property-results-propertyCard-Monument-Hotel,"Barcelona, Spain",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,41.3937852,2.1622199,"Pg. de Gràcia, 75, Eixample, 08008 Barcelona, Spain",google_places,PLACE_DETAILS,ChIJw-1RB5OipBIR0T-aKnKSAIA,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
The One Barcelona,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Barcelona/The-One-Barcelona?intlink=US-travel-discover-property-results-propertyCard-The-One-Barcelona,"Barcelona, Spain",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,41.396113,2.163037,"Carrer de Provença, 277, Eixample, 08037 Barcelona, Spain",google_places,PLACE_DETAILS,ChIJAweFnpSipBIRKPc2haxNuq8,bar;establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Leela Palace Bengaluru,https://www.americanexpress.com/en-us/travel/discover/property/India/Bengaluru/The-Leela-Palace-Bengaluru?intlink=US-travel-discover-property-results-propertyCard-The-Leela-Palace-Bengaluru,"Bengaluru, India",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,12.9603365,77.6484361,"23, HAL Old Airport Rd, HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008, India",google_places,PLACE_DETAILS,ChIJ3ZvKfAYUrjsRGuckzDe-GxE,bar;establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
L'Ermitage Beverly Hills,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Beverly-Hills/Lermitage-Beverly-Hills?intlink=US-travel-discover-property-results-propertyCard-Lermitage-Beverly-Hills,"Beverly Hills, California US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,34.0726057,-118.3953843,"9291 Burton Wy, Beverly Hills, CA 90210, USA",google_places,PLACE_DETAILS,ChIJXd5IXAC8woAR5IO-2qe6gVA,establishment;lodging;point_of_interest,False,CACHED
Montage Big Sky,https://www.americanexpress.com/en-us/travel/discover/property/Montana-US/Big-Sky/Montage-Big-Sky?intlink=US-travel-discover-property-results-propertyCard-Montage-Big-Sky,"Big Sky, Montana US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,45.2589401,-111.3686277,"995 Settlement Trail, Big Sky, MT 59716, USA",google_places,PLACE_DETAILS,ChIJ5-KPRQcOUFMR06nXbLDgAEc,establishment;lodging;point_of_interest,False,CACHED
Post Ranch Inn,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Big-Sur/Post-Ranch-Inn?intlink=US-travel-discover-property-results-propertyCard-Post-Ranch-Inn,"Big Sur, California US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,36.2302565,-121.7718118,"47900 CA-1, Big Sur, CA 93920, USA",google_places,PLACE_DETAILS,ChIJyRIOxGO8koARh25pZ7mikWE,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Sanchaya,https://www.americanexpress.com/en-us/travel/discover/property/Indonesia/Bintan/The-Sanchaya?intlink=US-travel-discover-property-results-propertyCard-The-Sanchaya,"Bintan, Indonesia",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,1.1774665,104.3682292,"Lagoi Bay, Jl. Gurindam Duabelas No.Plot 5, Sebong Lagoi, Kec. Tlk. Sebong, Kabupaten Bintan, Kepulauan Riau 29155, Indonesia",google_places,PLACE_DETAILS,ChIJKXlN8grW2zERrN4heoRCOp4,establishment;lodging;point_of_interest,False,CACHED
Montage Palmetto Bluff,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Bluffton/Montage-Palmetto-Bluff?intlink=US-travel-discover-property-results-propertyCard-Montage-Palmetto-Bluff,"Bluffton, South Carolina US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,32.2038434,-80.8840725,"477 Mt Pelia Rd, Bluffton, SC 29910, USA",google_places,PLACE_DETAILS,ChIJAWCeWxuG-4gRkOnUpdLTNr0,establishment;lodging;point_of_interest;spa,False,CACHED
Boston Harbor Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Boston/Boston-Harbor-Hotel?intlink=US-travel-discover-property-results-propertyCard-Boston-Harbor-Hotel,"Boston, Massachusetts US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,42.3562236,-71.0502554,"70 Rowes Wharf, Boston, MA 02110, USA",google_places,PLACE_DETAILS,ChIJI8PeW4dw44kRy6NLMNM6RuY,establishment;lodging;point_of_interest,False,CACHED
XV Beacon Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Boston/Xv-Beacon-Hotel?intlink=US-travel-discover-property-results-propertyCard-Xv-Beacon-Hotel,"Boston, Massachusetts US",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,42.3583423,-71.0619593,"15 Beacon St, Boston, MA 02108, USA",google_places,PLACE_DETAILS,ChIJAZdvUptw44kRbdOAI8tbyTs,establishment;lodging;point_of_interest,False,CACHED
Al Habtoor Palace Budapest,https://www.americanexpress.com/en-us/travel/discover/property/Hungary/Budapest/Al-Habtoor-Palace-Budapest?intlink=US-travel-discover-property-results-propertyCard-Al-Habtoor-Palace-Budapest,"Budapest, Hungary",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,47.4975228,19.0532149,"Budapest, Erzsébet tér 9-10, 1051 Hungary",google_places,PLACE_DETAILS,ChIJXW0iCtrwQEcRqSXDOCKt4N8,establishment;lodging;point_of_interest,False,CACHED
Grand Velas Los Cabos,https://www.americanexpress.com/en-us/travel/discover/property/Baja-California-Sur-MX/Cabo-San-Lucas/Grand-Velas-Los-Cabos?intlink=US-travel-discover-property-results-propertyCard-Grand-Velas-Los-Cabos,"Cabo San Lucas, Baja California Sur MX",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,22.9683891,-109.7921846,"México 1 Km 17, Corredor Turistico, Corredor Turístico, 23405 Cabo San Lucas, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJOa799XBOr4YRrLmKZhP-Md0,establishment;lodging;point_of_interest;spa,False,CACHED
Montage Los Cabos,https://www.americanexpress.com/en-us/travel/discover/property/Baja-California-Sur-MX/Cabo-San-Lucas/Montage-Los-Cabos?intlink=US-travel-discover-property-results-propertyCard-Montage-Los-Cabos,"Cabo San Lucas, Baja California Sur MX",FINE HOTELS + RESORTS,Preferred Hotels & Resorts,Program,22.9301647,-109.8163781,"Carretera Transpeninsular KM. 12.5, Int. Bahía Santa María, Twin Dolphin, Tourist Corridor, 23450 Cabo San Lucas, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJBZTif0hMr4YRJPckXqL9nZg,establishment;lodging;point_of_interest;spa,False,CACHED
